state,district,disease,no_of_cases,deaths,start_of_outbreak,date_of_reporting,status,action
Karnataka,Dakshina Kannada,Diarrheal,15,0,21-11-22,22-11-22,,"they tested negative for dengue and malaria. Three water samples were also tested, out of which one found not potable. District RRT investigated the outbreak. Health education was given. Advised to strictly provide boiled water for drinking purpose to all students. Instructions were given to maintain the AMC aquagaurd, cleanliness at the kitchen. Case reported from Village Sarashwathi Nagara, PHC-CHC UFWC-3, Taluk Davangere, District Davangere with symptoms of fever and cough since one month. One blood sample collected and sent to Father Muller Institute of Medical"
Karnataka,Davangere,Leptospirosis,1,1,18-11-22,23-11-22,Under Surveillance,"month. One blood sample collected and sent to Father Muller Institute of Medical Education And Research, Mangalore where it tested positive for leptospirosis. Case was also suffering from co-morbidities including liver disease. The deceased was a 37year male. District RRT investigated the outbreak. Health education was given. orted from Village Nera By Circle Ward No: 1 SC Colony i, PHC-CHC Kanakagiri, Taluk i, District Koppal with vomiting"
Karnataka,Koppal,Diarrheal,13,0,22-11-22,23-11-22,and abdominal pain. Two water samples,"i, District Koppal with vomiting inal pain. Two water samples and sent to DPHL Koppal, where e was found not suitable for purposes. District RRT investigated eak. Health education was given. orted from Village Kalpakanchery, hani, PHC Kalpakanchery, Block r, District Malappuram with of fatigue, single nodular ulcer harge in genital area, papules &"
Kerala,Malappuram,Monkey Pox,2,0,25-11-22,12-01-22,Under Surveillance,"of fatigue, single nodular ulcer harge in genital area, papules & over hand & trunk. Two samples , which tested PCR Positive for at NIV Pune. District RRT ted the outbreak. Health education . orted from Deulwadi, PHC: SC: Vesarde, Tal: Bhudargad, Dist: with symptoms of loose motion, bdomen and weakness. 16 water ere collected and sent to DPHL lab All water samples were negative"
Maharashtra,Kolhapur,Diarrheal,14,0,23-11-2022,23-11-2022,Under Control,"All water samples were negative genic organism and all were potable. RRT investigated the outbreak. ucation was given. Active case rough house-to-house survey, ion of medichlor, repair of valve and leakages were done. Cases reported from Dilkhan village, Saitual District with symptoms of loose motion, abdominal pain, fever and nausea. Soyabean Samples (Fermented & Raw) were sent to Civil Hospital Microbiology"
Mizoram,Saitual,Diarrheal,21,0,22-11-2022,23-11-2022,Laboratory,"sent to Civil Hospital Microbiology Laboratory Aerobic Spore bearer contamination found. Investigated by District RRT and symptomatic treatment given. Investigation done and outbreak under control. Health education given. g in the Panchvada Village complained of fever, three days. Patient took symptomatic treatment re he was investigated and report showed et count, hence patient got admitted at Sir T l, Bhavnagar. He was treated as CCHF and the report came positive for CCHF on ict RRT investigated the outbreak, following rveillance using the working case definition of d in the village. Temperature monitoring"
Gujarat,Bhavnagar,Crimean- Congo Hemorrhagic Fever,1,0,01-10-2022,01/10/22,Under Control,"rveillance using the working case definition of d in the village. Temperature monitoring f all contacts implemented. Anti-tick Measures ealth department & Animal Husbandry which included Insecticide spraying over animals, households, Deltaforce liquid for and treatment for animals was given. Indoor Powder Dusting was done in 40 houses and s of village & total 08 Gaman covered during rvices were started in the village for screening ses. , Taluka.Sihor Dist Bhavnagar, inal discomfort and suspected cases had been cases showed elevated Liver our cases were clinically samples were also taken"
Gujarat,Bhavnagar,Jaundice,15,0,08-10-2022,,Under Control,"from village and sent to Microbiology Department of Medical samples were also taken iology Department of Medical T hospital) where all samples . District RRT investigated the as been conducted in 197 area. Water sources has been en done for drinking water. buted in the affected area. Area, Shivendranagar Bhavnagar, with symptoms of in a shepherd (cattle work) who e. Due to persistent to tertiary care BIMS cian diagnosed patient as eferred him to Government tal, Bhavnagar on 19/10/22 for CCHF on 22/10/2022. e Team visited the affected"
Gujarat,Bhavnagar,Crimean- Congo Hemorrhagic Fever,1,0,22-10-2022,19/10/22,Under Control,"for CCHF on 22/10/2022. e Team visited the affected eak. Active Surveillance using CCHF started in the village s and 18 Health care contacts ures taken by Health epartment which include rin) over animals, households, nimals and treatment for +Lime Powder Dusting done ts of village & total 06 Gaman illage Bangward Payeen, Block D H h symptoms of loose stools and s were in the age group of 8-14 years. lected for analysis were sent to DPHL"
Jammu and Kashmir,Kulgam,Hepatitis A,20,0,19-09-2022,,Under Control,"s were in the age group of 8-14 years. lected for analysis were sent to DPHL found unsatisfactory. District RRT reak. Water sources were cleaned and done for drinking water. ChlorineTablet in affected area. arappuzha, Alangad, Neerikode, th vomiting and loose stools. Four"
Kerala,Ernakulam,Diarrheal,13,0,08-11-22,,Under Surveillance,"Water samples collected and sent to RPH Lab Ernakulam, No th vomiting and loose stools. Four ed and sent to RPH Lab Ernakulam, No istrict RRT investigated the outbreak. given. tive. Rectal swab report: - No solated in Culture Report. Water Ratlam microbiology lab report"
Madhya Pradesh,Ratlam,Diarrheal,32,0,26-10-2022,,Under Control,"Ratlam microbiology lab report for presumptive coliform count: - < 1 PHE Ratlam: Water sample Report hivajinagar, UPHC Phirangai Kolhapur, -Kolhapur with symptoms of fever, cold, . Five Blood samples were sent to hapur, where all tested positive for"
Maharashtra,Kolhapur,Dengue,5,1,01-11-2022,,Under Control,"dengue by IgM ELISA. The deceased was Mr. Omkar Vinay hapur, where all tested positive for The deceased was Mr. Omkar Vinay trict RRT investigated the outbreak. es through house to house survey done, carried out, Regular follow up of carried out, IEC Done. illage Lahrapur, Block Sahar with fever les were tested for dengue in which ive for Dengue (04 by NS1 ELISA, 1 by rict RRT investigated the outbreak."
Uttar Pradesh,Auraiya,Dengue,101,0,12-11-2022,,Under Control,"Active search for cases through house to house survey done, rict RRT investigated the outbreak. es through house to house survey done, carried out, Regular follow up of carried out. Health education was propagation of vector and how to avoid Cases reported from Village Salijuddi, Block-Meghakhri with symptoms of fever and body ache. 10 blood samples were sent and all samples found positive for Dengue by NS1 ELISA at District Hospital Muzaffarnagar. District RRT investigated the"
Uttar Pradesh,Muzaffarnagar,Dengue,10,0,02-11-2022,,Under Control,"and all samples found positive for Dengue by NS1 ELISA at District Hospital Muzaffarnagar. District RRT investigated the l outbreak. Health education was given. Active search for cases through house to house survey done, Container survey was carried out, Regular follow up of entomological indices carried out. hfw.gov.in/"
Karnataka,Ballari,Rabies,2,2,28-11-22,28-11-22,had received 04 doses of anti-rabies vaccine,"they were advised to get rabies vaccine. 3 Y/F had received 04 doses of anti-rabies vaccine (ID route). The witnesses felt that dog appeared to be mad, had aggressive behavior with hyper salivation. On 1st Nov 2022 dog has been killed by public. District and Taluka RR Team visited and conducted Surveillance activities in the village. THO, MO and CHO were instructed to conduct the survey to find any other suspected Rabies dog bite cases, to conduct IEC activities for the villagers about Rabies disease, wound management and importance of ARV in any Animal bite conditions. Grama Panchayath and Veterinary department conducted the necessary rabies preventive and control measures especially dog restraining activities. ed from Village/PHC/CHC uk East, District Bangalore oose stools, vomitting, fever & . Two stool and Eight water ected and sent to PHI Bengaluru,"
Karnataka,Bangalore Urban,Diarrheal,104,0,26-11-22,29-11-22,Under Surveillance,"ected and sent to PHI Bengaluru, samples tested negative for rae and all water samples were not suitable for potable purposes. investigated the outbreak. tion was given. ed from Village Kotehalu, uru, Taluk Honnali, District th symptoms of vomiting, ckpain, headache and fever with"
Karnataka,Davangere,Japanese Encephalitis,1,0,28-11-22,30-11-22,Under Surveillance,"th symptoms of vomiting, ckpain, headache and fever with serum sample sent to SIMS, hich tested positive for JE by istrict RRT investigated the alth education was given. ed from Village Kalvekallapura, , Tauk Hanagal, District s had fever on and off for two d history of head ache, nd weakness. Ten Blood samples"
Karnataka,Haveri,Japanese Encephalitis,4,1,15-11-22,01-12-22,Under Control,"d history of head ache, nd weakness. Ten Blood samples d sent to KIMS Hubli, where four ive for JE by IgM ELISA. The a 7 year female child. District ated the outbreak. Health s given. from Village Bachanhalli, napur, Taluk Kushtagi, with vomiting, nausea and Three water samples sent to e found suitable for potable"
Karnataka,Koppal,Diarrheal,45,0,19-11-22,03-12-22,purposes. District RRT investigated the,"e found suitable for potable ict RRT investigated the h education was given ing of boiled and cooled ion of hot cooked food, hing after defecation. atment was given. from Village Archakarahalli, aluk Ramanagara, gara with loose motions, vomiting and fever. The ed at Patel Nursing College,"
Karnataka,Ramanagara,Diarrheal,15,0,29-11-22,30-11-22,where 90 students staying in ladies PG Hostel,"ed at Patel Nursing College, ts staying in ladies PG Hostel prepared in mess and 15 oms. Two water samples managara and were found fit . District RRT investigated ealth education was given. from Village Havnal, andra, Taluk Sira, District er and vomiting. Four water and Three blood DPHL Tumkur. Vomitus and"
Karnataka,Tumkur,Diarrheal,18,0,02-12-22,03-12-22,Under Surveillance,"DPHL Tumkur. Vomitus and howed no growth, whereas all ere found not potable. vestigated the outbreak. n was given. Symptomatic iven. ted from Iritty Municipality, Municipality and Payam District Kannur with symptoms th rash. Serum and Throat swab"
Kerala,Kannur,Measles,11,0,23-10-22,30-11-22,Under Surveillance,"District Kannur with symptoms th rash. Serum and Throat swab lected and sent to NIV Alappuzha positive by IgM and RTPCR. T investigated the outbreak. ation was given. reported from Mankada, mbu, Pthukundu, mbu, District Malappuram. Five"
Kerala,Malappuram,Hepatitis-A,17,0,11-09-22,07-10-22,samples collected and sent to PH Lab,"mbu, District Malappuram. Five lected and sent to PH Lab where 17 samples tested HAV ive. District RRT investigated the ealth education was given ted from CHC Guruvayur Area, UPHC Guruvayur, Block District Thrissur with fever & body ache. 14 samples"
Kerala,Thrissur,Dengue,21,0,24-11-22,05-12-22,tested NS1 positive by RDT. Seven samples,"fever & body ache. 14 samples positive by RDT. Seven samples nd sent to PH Lab Thrissur where S1 positive by ELISA. District gated the outbreak. Health as given. ted from Village Maheshpuriya a, PHC Kukdeshwar Block symptoms of Fever with"
Madhya Pradesh,Neemuch,Chickenpox,11,0,03/12/2022,03/12/2022,Under Control,"a, PHC Kukdeshwar Block symptoms of Fever with ar rashes. District RRT d the outbreak. Health education house to house survey was done. from Sub centre – Jurgu, st Shahdol by ANM with r with rash on body. 15 re collected and sent to here all tested negative for t RRT investigated the"
Madhya Pradesh,Shahdol,Fever with Rash,15,0,23/11/2022,30/11/2022,outbreak. House to house survey done around,"t RRT investigated the to house survey done around fever with rash identification . Public health measures such taken of suspected, isolation nalysis done for vaccination ear children and vitamin A spected child. rom: Dawrpui Vengthar wl with symptoms of loose l pain, fever and nausea."
Mizoram,Aizawl,Diarrheal,26,0,29/11/2022,29/11/2022,Samples of Soyabean (Fermented & Raw),"l pain, fever and nausea. ean (Fermented & Raw) il Hospital Microbiology bawk and Citrobacter lated. Investigated by district ts given. rom Village Rajadanga, U.P , CHC Khamara, Block ict Angul. Two water samples"
Odisha,Angul,Food Poisoning,17,0,29-11-22,01-12-22,"tested at DPHL, Angul which were found","ict Angul. Two water samples Angul which were found able purposes. District RRT outbreak. Health education rom Tejabula Govt. UP tli block. Cases presented ke vomiting, loose motion . No sample collected for"
Odisha,Bargarh,Food poisoning,39,0,03/12/2022,03/12/2022,Under Control,"ke vomiting, loose motion . No sample collected for . District RRT investigated mptomatic treatment given. tudents and teachers on and sanitation. from village Jaljaliya, block- ymptoms of fever and throat ased was a 6year old female d Vaccination in her lifetime. munized children found in"
Uttar Pradesh,Sonbhadra,Diphtheria,1,1,10/11/2022,30/11/2022,<7 year age for (Penta/DPT) among affected,"munized children found in r (Penta/DPT) among affected villages-84, No. of such age appropriate diphtheria cine (Penta/DPT) -77. District ed the outbreak. Health given from Ravigram, Upper Bazar, imath, District Chamoli. Five collcted and sent to WHO"
Uttarakhand,Chamoli,Measles,5,0,20-10-22,04-12-22,Authenticated Laboratory Sushila Tiwari,"collcted and sent to WHO Laboratory Sushila Tiwari ical College, Haldwani . District RRT investigated the th education was given y ANM of Ward 79 and Uttarasi village, Zone Malharganj to District Surveillance re. 50 patients presented with Fever & Joint 2-3 days. Blood samples of 46 cases sent to ege and 4 to DPHL Lab, Indore and st, out of which five samples came positive ic health measures taken were-Rapid survey the symptomatic cases, IEC at affected area and"
Madhya Pradesh,Indore,Dengue,5,0,19/11/2022,,Under Control,"education of community on the risks of mosquito-borne the symptomatic cases, IEC at affected area and munity on the risks of mosquito-borne of personal household protection measures, creens, repellents, coils and vaporizers, ng and cleaning of domestic water storage weekly basis, water collection sites were also -larval measures were taken in the form of mephos and Anti-adult measures were taken ogging using Pyrethrum spray. District RRT outbreak. Health education was given. rom MBI Brick Kiln area of Bejimara GP C of Sepahijala District with vomiting and ild reported dead, Prince Asur, S/o Laleswar le. District RRT investigated the outbreak."
Tripura,Sepahijala,Diarrheal,9,1,17/11/2022,,Under Control,"le. District RRT investigated the outbreak. organized by respective PHC (Dhanpur) of medicines, ORSs and Zinc tablets was cation on hand washing and water household level was imparted. rom Mathiya tola and Hathi Madari in urban s of fever and bodyache. Seven samples"
Uttar Pradesh,Mau,Dengue,7,2,13/11/2022,,Under Control,"tested positive for dengue by IgM ELISA. The deceased were s of fever and bodyache. Seven samples for dengue by IgM ELISA. The deceased were 65 year male. District RRT investigated the education was given Cases reported from different areas of blocks Myorpur, Robertsganj and Kakrahi with fever and muscle pain. All"
Uttar Pradesh,Sonbhadra,Dengue,32,0,05/10/2022,,Under Control,"Cases reported from different areas of blocks Myorpur, Robertsganj and Kakrahi with fever and muscle pain. All ol tested positive by NS1 ELISA. District RRT investigated the outbreak. Health education was given ohfw.gov.in/"
Assam,Marigaon,Diarrheal,15,0,01-12-2022,09-12-2022,education was given. Active case search was,"RRT investigated the outbreak. Health education was given. Active case search was done in affected area. Paramedical Staffs were engaged for strict vigilance in that area for any fresh cases for 7 days. Awareness activities were conducted on Food washing, safe drinking water, hand washing, hygiene in that affected area and ask to seek medical attention immediately if any unusual happens. Cases reported from village- Bhabanpura, PHC- Ghoshi, Subdistrict- Ghoshi with symptoms of fever with rash. Six serum samples were sent to KGMU, Lucknow for"
Bihar,Jehanabad,Measles,6,0,07-04-2022,08-12-2022,"IgM ELISA, where three tested positive for","samples were sent to KGMU, Lucknow for IgM ELISA, where three tested positive for measles. District RRT investigated the outbreak. Health education was given. All cases treated symptomatically. Vitamin A dose given. ported from Village Deori, Block Rural District Dhamtari with of vomiting, diarrhea, abdominal gastritis. Three water samples d and sent to PHE in which coliform"
Chhattisgarh,Dhamtari,Diarrheal,103,0,13-10-2022,06-12-2022,was found in two samples. District RRT,"d and sent to PHE in which coliform d in two samples. District RRT ated the outbreak. Health education n. Chlorine and zinc tablets were ted during the survey to all the houses he survey and affected people were to drink boiled water. ported from Village Madeli, Block istrict Dhamtari with vomiting, and abdominal pain. One stool sample Pvt Lab of Dhamtari for stool culture but ism growth was found. Eight water collected and sent to PHE Lab in"
Chhattisgarh,Dhamtari,Diarrheal,207,0,19-09-2022,06-12-2022,which 3 water samples were found non potable.,"collected and sent to PHE Lab in water samples were found non potable. RRT investigated the outbreak. Health n was given. Tablets and ORS distributed in area. Water disinfected with bleaching Pipeline leakage repair was done by ported from Chaple, Kharasia and ing with diarrhea. District RRT ated the outbreak. Health education"
Chhattisgarh,Raigarh,Diarrheal,58,0,06-12-2022,06-12-2022,"was given, health camp organized. Door to","ated the outbreak. Health education n, health camp organized. Door to vey done by Medical Officer along trict Epidemiologist and health team tomatic treatment given to affected. Cases reported from Village Bharamasagara/ Kogunde, PHC/CHC Kogunde, Taluk Chitradurga, District Chitradurga. Cases reported with history of vomiting, loose stool, pain abdomen, headache etc., after consumption of food in marraige on 4/12/2022"
Karnataka,Chitradurga,Food Poisoning,54,0,04-12-22,04-12-22,Under Surveillance,"pain abdomen, headache etc., after consumption of food in marraige on 4/12/2022 around 12pm to 3pm. Eleven water and Two stool samples collected and sent to DPHL Chitradurga, no growth found in stool sample and all water samples found fit for drinking purpose. District RRT investigated the outbreak. Health education was given. Cases reported from Village Dodda-Nayaka Street (10th Ward), PHC/CHC UPHC Kollegal, Taluk Kollegal, District Chamarajanagara. Cases reported with"
Karnataka,Chamarajanagar,Diarrheal,26,0,04-12-22,08-12-22,Diarrhea and vomiting. Twenty Three water,"Chamarajanagara. Cases reported with Diarrhea and vomiting. Twenty Three water samples collected and sent to UPHC Kollegal where all found non-potable for consumption. District RRT investigated the outbreak. Health education was given Cases reported from Village M. Venkatapura, PHC/CHC Byarakur, Taluk Mulbagal, District Kolar. 11 cases reported with vesicles, headache and fever. Three blood sent to DPHL"
Karnataka,Kolar,Chickenpox,11,0,04-12-22,05-12-22,"Kolar, where all samples tested positive.","headache and fever. Three blood sent to DPHL Kolar, where all samples tested positive. District RRT investigated the outbreak. Health education was given. Routine Fever and contact survey was carried out in the Village. Isolation of active cases was done. es reported from Village- K.M Doddi A, /CHC- K.M Doddi, CHC- Taluk Maddur, trict- Mandya with fever. Five blood, teen RAT Samples and Thirty six samples lected and sent to DSL Mandya, where all"
Karnataka,Mandya,Fever,36,0,05-12-22,09-12-22,five Blood Sample collected for Dengue &,"lected and sent to DSL Mandya, where all e Blood Sample collected for Dengue & kungunya tested negative, 15 tested for came Covid negative and 36 Blood Smear lected were negative. District RRT estigated the outbreak. Health education given. es reported from Village Gillesugur Camp, /CHC Gillesugur, Taluk Raichur, District chur with pain abdomen and vomiting. One"
Karnataka,Raichur,Food Poisoning,18,0,06-12-22,07-12-22,water sample collected and sent to DSL,"chur with pain abdomen and vomiting. One er sample collected and sent to DSL chur, and found unfit for consumption. trict RRT investigated the outbreak. Health cation was given. es reported from Village Gillesugur Camp, Gillesugur, Taluk Raichur, District chur. All cases had mild abdominal pain. water sample collected and sent to DSL"
Karnataka,Raichur,Food Poisoning,18,0,06-12-2022,07-12-2022,Under Control,"chur. All cases had mild abdominal pain. water sample collected and sent to DSL chur, where it was found fit for drinking by method. District RRT investigated the break. Health education was given. tribution of ORS packets was done. es reported from Village- Koli Camp, /CHC- Kallur, Taluk- Manvi, District- chur. Patient had history of Fever, vomiting, se stools & headache. One blood and Urine ple collected and sent to RCVRDL, NIV"
Karnataka,Raichur,Zika Virus,1,0,15-11-22,09-12-22,"Pune, which tested positive for zika virus.","ple collected and sent to RCVRDL, NIV e, which tested positive for zika virus. trict and state RRT investigated the break. Health education was given. Larva vey, source reduction activity, fever veillance, indoor fogging was done. Fever nic opened in Anganwadi center. es reported from PHC Kuppur and one case itted at GH Chikkanayakana Halli with iting, loose motions and pain abdomen. trict RRT investigated the outbreak. Health"
Karnataka,Tumakuru,Diarrheal,11,0,02-12-22,05-12-22,education on personal hygiene and sanitation,"trict RRT investigated the outbreak. Health cation on personal hygiene and sanitation given to the village authorities, ORS hets were distributed and health workers e advised to keep watch on new cases and ort immediately. es reported from Alappuzha Municipality en and child hospital- Zakariya ward and ch ward, SC Laganath, District Alappuzha. lve watr and Thirteen stool samples tested,"
Kerala,Alappuzha,Diarrheal,161,0,02-12-22,13-12-22,Under Surveillance,"lve watr and Thirteen stool samples tested, re three stool samples found positive for o virus and one for Entero virus. District investigated the outbreak. Health cation was given. es reported from Village Chelembra, SC lipparambu, PHC Chelembra, Block dotty, District Malappuram. One water"
Kerala,Malappuram,Food Poisoning,16,0,29-10-22,09-12-22,Under Surveillance,"lipparambu, PHC Chelembra, Block dotty, District Malappuram. One water ple tested, which showed presence of iforms. District RRT investigated the break. Health education was given. es reported from Village Vengara, SC iyora, PHC Vengara, Block Vengara, trict Malappuram. Two water samples"
Kerala,Malappuram,Food Poisoning,70,0,29-10-22,09-12-22,tested which showed presence of coliforms and,"trict Malappuram. Two water samples ted which showed presence of coliforms and ple found unsatisfactory for drinking poses. District RRT investigated the break. Health education was given. es reported from Village Pookkottur, SC dithodika, SC Pullara, MC Pookkottur, ck Pookkottur, District Malappuram. Ten"
Kerala,Malappuram,Measles,30,0,13-11-22,09-12-22,samples tested positive for PCR Measles in,"ck Pookkottur, District Malappuram. Ten ples tested positive for PCR Measles in te PH Lab Trivandrum. District RRT estigated the outbreak. Health education given. eported from SC Main Centre ram Municipality, UPHC ram, Block Pookkottur, District"
Kerala,Malappuram,Measles,28,0,14-11-22,09-12-22,Malappuram. Eleven samples collected and,"ram, Block Pookkottur, District ram. Eleven samples collected and positive for measles PCR. District RRT gated the outbreak. Health education en. eported from SC Kalkkulam, CHC , Block Chungathara, District ram. Two Skin Biopsy samples"
Kerala,Malappuram,Cutaneous Leishmaniasis,2,0,18-11-22,07-12-22,Under Surveillance,", Block Chungathara, District ram. Two Skin Biopsy samples ed and tested PCR positive at VCRC m. District RRT investigated the k. Health education was given. eported from Village Vadakarapathy, ipara, Ahalia IIT Palakkad, CHC de, FHC Ozhalapathy, District d. Water samples sent for lab"
Kerala,Palakkad,Food Poisoning,13,0,07-12-22,10-12-22,Under Control,"de, FHC Ozhalapathy, District d. Water samples sent for lab gation found unsatisfactory for tion purposes. District RRT gated the outbreak. Health education en. eported from CHC Ollur, Thrissur tion, District Thrissur. Four stool sent to GMC Thrissur and NIV ha, where two samples came culture"
Kerala,Thrissur,Diarrheal,66,0,24-11-22,10-12-22,positive for Nontyphoidal Salmonella from,"ha, where two samples came culture e for Nontyphoidal Salmonella from . Samples found (NIV ALP) e for Entero virus & Norovirus. District estigated the outbreak. Health on was given. presented to Jivanpura (urban Area), Achalpur,, Amaravati with following ms- Loose Motion, Vomiting, Nausea, nal pain, fever etc. Cases consumed jalebi, rabadi, dal, rice, mix veg, curd vada on the event of engagement on at Anil Inn mangalam Astamasiddhi. as prepared at 11.00 am on 02/12/2022 umed on 02/12/2022 at 2.30 pm. Food"
Maharashtra,Amravati,Diarrheal,61,0,06-12-22,07-12-22,Under Control,"umed on 02/12/2022 at 2.30 pm. Food nsumed by 1050 people and 61 were ed. No Food Sample & human samples ollected. Public Health Action taken Field epidemiological investigation done e day, immediate admission at SDH. nation of drinking water in affected area, to house Survey, Health Education food eating during summer season, food ation & personal hygiene was given. reported with fever with ocytopenia, headache, giddiness from e- Enjar, SC- Naduvapatti, PHC- aperi of district Virudhunagar. Eight samples taken, where three tested IgM Positive and one tested positive for d by Widal test. District RRT igated the outbreak. Health education"
Tamil Nadu,Virudhunagar,Fever,12,0,30-11-2022,07-12-2022,Under Control,"d by Widal test. District RRT igated the outbreak. Health education ven. House to House Fever surveillance ted. Source reduction done. 427 Houses overed with Antilarval work. Indoor and r thermal fogging done. Pipeline es was detected and the local body was cted to rectify that immediately. OHT d and chlorination done in the affected e. reported from UPHC Baikunthdham with vomiting, , loose stools and pain abdomen. 53 samples of water cted for testing by nagar nigam bhilai. Stool samples were cted and sent to aiims raipur for cultre sensitivity test. On .2022 formation of special task team done by Chief al Officer, Durg with dean of CCM Medical College,"
Chhattisgarh,Durg,Diarrheal,194,0,23-11-2022,,Under Control,"al Officer, Durg with dean of CCM Medical College, in which one md medicine, md pediatrics, psm and biology department were included. The team visited the ted area and discussed about clinical and field practices to plemented in affected area. Houshold survey, distribution S, zinc tablets, chlorine tablets was done. Emergency call e and base camp was established at UPHC Baikunthdham. with vomiting, pain abdomen and loose motions were ted from Kamleshbhai ki chawl, Dadra. Affected patients' samples and affected area’s water samples were taken for atory investigation. Patients found negative for Cholera. samples found not suitable for drinking from affected"
Dadra and Nagar Haveli,Haveli And,Diarrheal,10,0,12-11-2022,,Under Control,"area. Most probable chances of Outbreak would be by samples found not suitable for drinking from affected Most probable chances of Outbreak would be by minated food and drinking water consumption. District nvestigated the outbreak. Health education was given. recommended that the hygienic practices should be nicated in the affected area with behavior change nication to the affected local community. with fever and bodyache were reported from Block la, where larval density was found to be raised. ological indices being HI-4.84, BI-4.84 and CI-2.47"
Maharashtra,Kolhapur,Dengue,32,0,28-10-2022,,Under Control,"and the affected area being high risk, as it’s a center area where ological indices being HI-4.84, BI-4.84 and CI-2.47 he affected area being high risk, as it’s a center area where e from all over city and neighboring district visit in view mmercial point of view. District RRT investigated the eak. Health education was given. Cases reported from Vaishali Nagar, in Latur Block area, Sub center Babhalgaon, PHC Bori with fever less than 7 days. Nine blood serum sample tested for Chikungunya at Sentinel Testing Lab, Nanded from which eight people were found Chikungunya Under Positive by IgM ELISA. Blood serum for malaria sample of 10"
Maharashtra,Latur,Fever,19,0,30-11-2022,,Under Control,"Lab, Nanded from which eight people were found Chikungunya Under Positive by IgM ELISA. Blood serum for malaria sample of 10 Control people tested by DMO office Latur were all found negative by peripheral smear. District RRT investigated the outbreak. Health education was given. All necessary actions like fever survey, Container survey, fogging, abetting, IEC, sanitation survey were undertaken as per state guidelines. Cases reported from village- Mayapurwa, SD-Chhibramau, district –Kannauj with fever and sore throat. 10 samples collected and sent to Dept. of Microbiology KGMU, Lucknow for testing, in which 01 patient, the close contact of the Under"
Uttar Pradesh,Kannauj,Diphtheria,10,0,15-09-2022,,Under Control,"for testing, in which 01 patient, the close contact of the Under deceased was found Positive for Corynebacterium diphtheria Control on 22.09.2022. Thus 1 case lab confirmed & another 1 (the deceased) epidemiologically linked to the lab confirmed case. District RRT investigated the outbreak. Health education was given. Cases reported from village- Dunduwa Buzurg, Block Talgram, district Kannauj. Total 11 suspected children with Measles like symptoms were reported in the area. Under Serum samples of five children and Throat swab samples of"
Uttar Pradesh,Kannauj,Kannauj,11,0,12-10-2022,,Under Control,"reported in the area. Under Serum samples of five children and Throat swab samples of Control two children, a total of seven samples were collected on 14.10.2022 and sent to Lab for serological and virological testing where five children were found Measles Positive by PCR on 29.10.2022. District RRT investigated the outbreak. Health education was given. /www.mohfw.gov.in/"
Gujarat,Anand,Diarrheal,25,0,17-12-2022,17-12-2022,unsatisfactory for drinking with isolation of,"food sample. The water sample was found unsatisfactory for drinking with isolation of faecal E. coli while the food sample was found to be of substandard quality and showed growth of staphylococcus aureus. District RRT investigated the outbreak. Health education was given. Team gave treatment and surveillance continued in jol village. Cases reported from Village Kelawadi, PHC/CHC Katageri, Taluk Badami, District Bagalakote. Children at Kelawadi village of Brick kiln of Badami taluka reported with maculo papular, vasicular rahes. Six serum samples collected and sent to BMCRI,"
Karnataka,Bagalakote,Chickenpox,12,0,16-12-22,17-12-22,Under Surveillance,"maculo papular, vasicular rahes. Six serum samples collected and sent to BMCRI, Bengaluru, where they tested positive Herpes zoster by PCR. District RRT investigated the outbreak. Health education was given. Vit A administered. IEC regarding the prevention of disease and personal protective measures were done by the front line workers. ted from Village Balepuni, nadu, Taluk Bantwal, District nnada where students had fever, cold, cough and vomiting. t swab samples seven blood d three water samples collected HIMS, Hassan, VRDL Mangalore. hroat samples tested positive for (H3N2). Seven blood samples are"
